"date","inspection_type","score","facility_name","address1","address2","facility_id","inspection_id_tag"
"09/03/2024","ROUTINE INSPECTION","100%","!SWEET DIY COTTON CANDY","8 S COUNTY CENTER WY","SAINT LOUIS, MO 63129","FA0011590","DAT4TKBQD"
"06/07/2024","ROUTINE INSPECTION","100%","(THE) GAVEL SAINT LOUIS","8745 JENNINGS STATION RD","SAINT LOUIS, MO 63136","FA0010656","DAR0YCYSR"
"11/30/2023","2ND FOLLOW UP INSPECTION","96%","(THE) GAVEL SAINT LOUIS","8745 JENNINGS STATION RD","SAINT LOUIS, MO 63136","FA0010656","DAN3ZPRWN"
"11/16/2023","FOLLOW UP INSPECTION","92%","(THE) GAVEL SAINT LOUIS","8745 JENNINGS STATION RD","SAINT LOUIS, MO 63136","FA0010656","DAA15MEH8"
"10/20/2023","ROUTINE INSPECTION","92%","(THE) GAVEL SAINT LOUIS","8745 JENNINGS STATION RD","SAINT LOUIS, MO 63136","FA0010656","DAAH0FMLT"
"12/13/2024","ROUTINE INSPECTION","97%","(THE) LANDING TASTING ROOM @ ICE ZONE","5555 SAINT LOUIS MILLS BLVD","HAZELWOOD, MO 63042","FA0011780","DA9RIXNYP"
"09/19/2024","3RD FOLLOW UP INSPECTION","89%","(THE) MIST BAR & GRILL LLC","4960 PARKER RD","BLACK JACK, MO 63033","FA0010397","DADX1KBRG"
"08/30/2024","2ND FOLLOW UP INSPECTION","89%","(THE) MIST BAR & GRILL LLC","4960 PARKER RD","BLACK JACK, MO 63033","FA0010397","DAEV0N7ML"
"07/19/2024","FOLLOW UP INSPECTION","89%","(THE) MIST BAR & GRILL LLC","4960 PARKER RD","BLACK JACK, MO 63033","FA0010397","DAJI4XXBI"
"06/21/2024","ROUTINE INSPECTION","85%","(THE) MIST BAR & GRILL LLC","4960 PARKER RD","BLACK JACK, MO 63033","FA0010397","DAMB3ND0O"
"08/31/2023","ROUTINE INSPECTION","94%","(THE) MIST BAR & GRILL LLC","4960 PARKER RD","BLACK JACK, MO 63033","FA0010397","DAPP25QVJ"
"08/17/2023","FOLLOW UP INSPECTION","92%","(THE) MIST BAR & GRILL LLC","4960 PARKER RD","BLACK JACK, MO 63033","FA0010397","DA9OFRJV3"
"07/26/2023","ROUTINE INSPECTION","90%","(THE) MIST BAR & GRILL LLC","4960 PARKER RD","BLACK JACK, MO 63033","FA0010397","DA7PC0KCG"
"10/18/2024","3RD FOLLOW UP INSPECTION","94%","(THE) RICE HOUSE 2","2725 N HIGHWAY 67","FLORISSANT, MO 63033-1401","FA0001740","DAN0U0L55"
"09/30/2024","2ND FOLLOW UP INSPECTION","94%","(THE) RICE HOUSE 2","2725 N HIGHWAY 67","FLORISSANT, MO 63033-1401","FA0001740","DAUALJ0UL"
"09/13/2024","FOLLOW UP INSPECTION","94%","(THE) RICE HOUSE 2","2725 N HIGHWAY 67","FLORISSANT, MO 63033-1401","FA0001740","DAIDYKMTB"
"08/26/2024","ROUTINE INSPECTION","90%","(THE) RICE HOUSE 2","2725 N HIGHWAY 67","FLORISSANT, MO 63033-1401","FA0001740","DAHTV90L4"
"03/04/2024","2ND FOLLOW UP INSPECTION","94%","(THE) RICE HOUSE 2","2725 N HIGHWAY 67","FLORISSANT, MO 63033-1401","FA0001740","DAZ123MWX"
"02/20/2024","FOLLOW UP INSPECTION","92%","(THE) RICE HOUSE 2","2725 N HIGHWAY 67","FLORISSANT, MO 63033-1401","FA0001740","DAJZAYNSK"
"01/31/2024","ROUTINE INSPECTION","92%","(THE) RICE HOUSE 2","2725 N HIGHWAY 67","FLORISSANT, MO 63033-1401","FA0001740","DAXT5ZBDG"
"01/17/2023","FOLLOW UP INSPECTION","97%","(THE) RICE HOUSE 2","2725 N HIGHWAY 67","FLORISSANT, MO 63033-1401","FA0001740","DACCJELCF"
"01/04/2023","ROUTINE INSPECTION","95%","(THE) RICE HOUSE 2","2725 N HIGHWAY 67","FLORISSANT, MO 63033-1401","FA0001740","DAABQREWV"
"11/03/2022","2ND FOLLOW UP INSPECTION","95%","(THE) RICE HOUSE 2","2725 N HIGHWAY 67","FLORISSANT, MO 63033-1401","FA0001740","DA8ZIOKCX"
"10/19/2022","FOLLOW UP INSPECTION","95%","(THE) RICE HOUSE 2","2725 N HIGHWAY 67","FLORISSANT, MO 63033-1401","FA0001740","DAA9SJB81"
"09/20/2022","ROUTINE INSPECTION","90%","(THE) RICE HOUSE 2","2725 N HIGHWAY 67","FLORISSANT, MO 63033-1401","FA0001740","DANV8UAUS"
"11/07/2024","ROUTINE INSPECTION","99%","119 NORTH TAPAS & WINE BAR","119 N KIRKWOOD RD","SAINT LOUIS, MO 63122","FA0001802","DAUBUGGYS"
"06/18/2024","ROUTINE INSPECTION","98%","119 NORTH TAPAS & WINE BAR","119 N KIRKWOOD RD","SAINT LOUIS, MO 63122","FA0001802","DAQNBIQSI"
"02/21/2024","ROUTINE INSPECTION","95%","119 NORTH TAPAS & WINE BAR","119 N KIRKWOOD RD","SAINT LOUIS, MO 63122","FA0001802","DA8XWJTH1"
"07/25/2023","ROUTINE INSPECTION","99%","119 NORTH TAPAS & WINE BAR","119 N KIRKWOOD RD","SAINT LOUIS, MO 63122","FA0001802","DA7S0RT9B"
"02/22/2023","ROUTINE INSPECTION","99%","119 NORTH TAPAS & WINE BAR","119 N KIRKWOOD RD","SAINT LOUIS, MO 63122","FA0001802","DAZ9LZTGO"
"10/12/2022","ROUTINE INSPECTION","98%","119 NORTH TAPAS & WINE BAR","119 N KIRKWOOD RD","SAINT LOUIS, MO 63122","FA0001802","DAH24ERAO"
"04/26/2022","ROUTINE INSPECTION","98%","119 NORTH TAPAS & WINE BAR","119 N KIRKWOOD RD","SAINT LOUIS, MO 63122","FA0001802","DA0KNM1HB"
"11/04/2024","ROUTINE INSPECTION","99%","1356 PUBLIC HOUSE","1356 BIG BEND RD","MANCHESTER, MO 63021","FA0000816","DAIW0I6NV"
"05/03/2024","ROUTINE INSPECTION","99%","1356 PUBLIC HOUSE","1356 BIG BEND RD","MANCHESTER, MO 63021","FA0000816","DAS4AWFJ8"
"09/07/2023","ROUTINE INSPECTION","100%","1356 PUBLIC HOUSE","1356 BIG BEND RD","MANCHESTER, MO 63021","FA0000816","DARLWLXCD"
"02/15/2023","ROUTINE INSPECTION","100%","1356 PUBLIC HOUSE","1356 BIG BEND RD","MANCHESTER, MO 63021","FA0000816","DA09QUCNC"
"10/18/2022","ROUTINE INSPECTION","99%","1356 PUBLIC HOUSE","1356 BIG BEND RD","MANCHESTER, MO 63021","FA0000816","DANSXV528"
"02/28/2022","ROUTINE INSPECTION","98%","1356 PUBLIC HOUSE","1356 BIG BEND RD","MANCHESTER, MO 63021","FA0000816","DAICFXHKI"
"11/21/2024","ROUTINE INSPECTION","98%","1401 BISTRO","1401 S BRENTWOOD BLVD","SAINT LOUIS, MO 63144-1416","FA0002116","DAW1BSXDQ"
"06/01/2023","ROUTINE INSPECTION","99%","1401 BISTRO","1401 S BRENTWOOD BLVD","SAINT LOUIS, MO 63144-1416","FA0002116","DARALTNCA"
"12/21/2022","ROUTINE INSPECTION","98%","1401 BISTRO","1401 S BRENTWOOD BLVD","SAINT LOUIS, MO 63144-1416","FA0002116","DAWED0ACJ"
"04/15/2022","ROUTINE INSPECTION","97%","1401 BISTRO","1401 S BRENTWOOD BLVD","SAINT LOUIS, MO 63144-1416","FA0002116","DAYGNJMKA"
"07/11/2024","ROUTINE INSPECTION","100%","1879 DISTILLING COMPANY","12239 MANCHESTER RD","DES PERES, MO 63131","FA0009393","DAVJEPVCY"
"01/24/2024","ROUTINE INSPECTION","100%","1879 DISTILLING COMPANY","12239 MANCHESTER RD","DES PERES, MO 63131","FA0009393","DAE0KSKAB"
"05/26/2023","ROUTINE INSPECTION","100%","1879 DISTILLING COMPANY","12239 MANCHESTER RD","DES PERES, MO 63131","FA0009393","DAOIKP0EQ"
"04/18/2022","ROUTINE INSPECTION","100%","1879 DISTILLING COMPANY","12239 MANCHESTER RD","DES PERES, MO 63131","FA0009393","DABMD8WJQ"
"05/07/2024","ROUTINE INSPECTION","99%","19TH HOLE LOUNGE","4253 REAVIS BARRACKS RD","SAINT LOUIS, MO 63125-2327","FA0002118","DASQQ9SNS"
"03/27/2023","ROUTINE INSPECTION","97%","19TH HOLE LOUNGE","4253 REAVIS BARRACKS RD","SAINT LOUIS, MO 63125-2327","FA0002118","DACNNCKF0"
"08/03/2022","ROUTINE INSPECTION","99%","19TH HOLE LOUNGE","4253 REAVIS BARRACKS RD","SAINT LOUIS, MO 63125-2327","FA0002118","DAOWRBLMM"
"08/08/2024","FOLLOW UP INSPECTION","99%","2.0 RESTAURANT AND BAR","462 N HIGHWAY 67","FLORISSANT, MO 63031","FA0010434","DALU3UUJW"
"07/11/2024","ROUTINE INSPECTION","95%","2.0 RESTAURANT AND BAR","462 N HIGHWAY 67","FLORISSANT, MO 63031","FA0010434","DAILSY0NK"
"03/06/2024","FOLLOW UP INSPECTION","98%","2.0 RESTAURANT AND BAR","462 N HIGHWAY 67","FLORISSANT, MO 63031","FA0010434","DAEREAI1B"
"12/30/2023","ROUTINE INSPECTION","92%","2.0 RESTAURANT AND BAR","462 N HIGHWAY 67","FLORISSANT, MO 63031","FA0010434","DANXM1CCO"
"04/30/2024","FOLLOW UP INSPECTION","100%","23 WEST COFFEE","23 W LOCKWOOD","WEBSTER GROVES, MO 63119","FA0010428","DATGO7DMV"
"04/09/2024","ROUTINE INSPECTION","94%","23 WEST COFFEE","23 W LOCKWOOD","WEBSTER GROVES, MO 63119","FA0010428","DAFTK6JJU"
"12/05/2023","ROUTINE INSPECTION","99%","23 WEST COFFEE","23 W LOCKWOOD","WEBSTER GROVES, MO 63119","FA0010428","DASV0ZP8G"
"04/25/2024","ROUTINE INSPECTION","98%","360 WESTPORT","111 WESTPORT PLAZA DR","SAINT LOUIS, MO 63146","FA0011139","DASLVJEKL"
"02/29/2024","ROUTINE INSPECTION","99%","367 BAIT & TACKLE","11841 BENHAM RD","SAINT LOUIS, MO 63138-1308","FA0002123","DAQ5PCWJM"
"05/02/2023","ROUTINE INSPECTION","100%","367 BAIT & TACKLE","11841 BENHAM RD","SAINT LOUIS, MO 63138-1308","FA0002123","DA1OGMZPV"
"08/12/2022","ROUTINE INSPECTION","100%","367 BAIT & TACKLE","11841 BENHAM RD","SAINT LOUIS, MO 63138-1308","FA0002123","DATQKX0OX"
"10/23/2024","FOLLOW UP INSPECTION","99%","4 HANDS BREWING","17057 N OUTER 40 RD","SAINT LOUIS, MO 63005","FA0010841","DARYSVVWX"
"09/30/2024","ROUTINE INSPECTION","93%","4 HANDS BREWING","17057 N OUTER 40 RD","SAINT LOUIS, MO 63005","FA0010841","DAHNZPLA0"
"04/08/2024","FOLLOW UP INSPECTION","99%","4 HANDS BREWING","17057 N OUTER 40 RD","SAINT LOUIS, MO 63005","FA0010841","DAAWEYPUV"
"03/26/2024","ROUTINE INSPECTION","95%","4 HANDS BREWING","17057 N OUTER 40 RD","SAINT LOUIS, MO 63005","FA0010841","DAF0Z5KXD"
"08/15/2024","2ND FOLLOW UP INSPECTION","100%","4 U TEA LLC DBA TEA TALK","11754 MANCHESTER RD","DES PERES, MO 63131","FA0011310","DACQNXRPL"
"08/06/2024","FOLLOW UP INSPECTION","94%","4 U TEA LLC DBA TEA TALK","11754 MANCHESTER RD","DES PERES, MO 63131","FA0011310","DAUDZUPHL"
"07/24/2024","ROUTINE INSPECTION","88%","4 U TEA LLC DBA TEA TALK","11754 MANCHESTER RD","DES PERES, MO 63131","FA0011310","DAPYNJHK8"
"08/19/2024","ROUTINE INSPECTION","98%","5 STAR BURGERS","8125 MARYLAND AVE","SAINT LOUIS, MO 63105-3720","FA0001799","DA1O3CXZK"
"07/18/2023","ROUTINE INSPECTION","96%","5 STAR BURGERS","8125 MARYLAND AVE","SAINT LOUIS, MO 63105-3720","FA0001799","DATY4098I"
"02/17/2023","ROUTINE INSPECTION","97%","5 STAR BURGERS","8125 MARYLAND AVE","SAINT LOUIS, MO 63105-3720","FA0001799","DAI9PXWVE"
"07/15/2022","ROUTINE INSPECTION","98%","5 STAR BURGERS","8125 MARYLAND AVE","SAINT LOUIS, MO 63105-3720","FA0001799","DAREBSAVM"
"12/02/2024","FOLLOW UP INSPECTION","100%","54TH STREET GRILL & BAR","5310 S LINDBERGH BLVD","SAINT LOUIS, MO 63126-3521","FA0002130","DAQHNGDXU"
"11/06/2024","ROUTINE INSPECTION","94%","54TH STREET GRILL & BAR","5310 S LINDBERGH BLVD","SAINT LOUIS, MO 63126-3521","FA0002130","DAOBNFVOG"
"04/04/2024","FOLLOW UP INSPECTION","92%","54TH STREET GRILL & BAR","5310 S LINDBERGH BLVD","SAINT LOUIS, MO 63126-3521","FA0002130","DAFX2X0NX"
"03/06/2024","ROUTINE INSPECTION","92%","54TH STREET GRILL & BAR","5310 S LINDBERGH BLVD","SAINT LOUIS, MO 63126-3521","FA0002130","DAUXFRRX0"
"09/13/2023","ROUTINE INSPECTION","99%","54TH STREET GRILL & BAR","5310 S LINDBERGH BLVD","SAINT LOUIS, MO 63126-3521","FA0002130","DAZ7PCRMV"
"05/17/2023","ROUTINE INSPECTION","99%","54TH STREET GRILL & BAR","5310 S LINDBERGH BLVD","SAINT LOUIS, MO 63126-3521","FA0002130","DAUGLOFLT"
"01/18/2023","ROUTINE INSPECTION","98%","54TH STREET GRILL & BAR","5310 S LINDBERGH BLVD","SAINT LOUIS, MO 63126-3521","FA0002130","DARU0SLEL"
"09/26/2022","FOLLOW UP INSPECTION","99%","54TH STREET GRILL & BAR","5310 S LINDBERGH BLVD","SAINT LOUIS, MO 63126-3521","FA0002130","DAJISYED4"
"09/19/2022","ROUTINE INSPECTION","97%","54TH STREET GRILL & BAR","5310 S LINDBERGH BLVD","SAINT LOUIS, MO 63126-3521","FA0002130","DADC1F0F2"
"03/31/2022","ROUTINE INSPECTION","98%","54TH STREET GRILL & BAR","5310 S LINDBERGH BLVD","SAINT LOUIS, MO 63126-3521","FA0002130","DAIQWHOZP"
"06/26/2024","ROUTINE INSPECTION","98%","54TH STREET GRILL & BAR","17395 CHESTERFIELD AIRPORT RD","CHESTERFIELD, MO 63005-1414","FA0002128","DA8UI0EEQ"
"07/03/2023","ROUTINE INSPECTION","93%","54TH STREET GRILL & BAR","17395 CHESTERFIELD AIRPORT RD","CHESTERFIELD, MO 63005-1414","FA0002128","DAJVT0NZE"
"11/14/2022","ROUTINE INSPECTION","93%","54TH STREET GRILL & BAR","17395 CHESTERFIELD AIRPORT RD","CHESTERFIELD, MO 63005-1414","FA0002128","DAPVLNUTO"
"11/15/2024","ROUTINE INSPECTION","98%","7 BREW COFFEE","8180 N LINDBERGH BLVD","FLORISSANT, MO 63031","FA0011651","DAAJHE1OG"
"09/05/2024","FOLLOW UP INSPECTION","100%","7 GABLES INN","26 N MERAMEC RD","CLAYTON, MO 63105","FA0008625","DAVKA4AXK"
"08/26/2024","ROUTINE INSPECTION","93%","7 GABLES INN","26 N MERAMEC RD","CLAYTON, MO 63105","FA0008625","DAHILWLJ0"
"08/18/2023","ROUTINE INSPECTION","93%","7 GABLES INN","26 N MERAMEC RD","CLAYTON, MO 63105","FA0008625","DAFWWFGI7"
"12/23/2022","ROUTINE INSPECTION","94%","7 GABLES INN","26 N MERAMEC RD","CLAYTON, MO 63105","FA0008625","DAOJHI1KP"
"10/15/2024","ROUTINE INSPECTION","98%","801 CHOP HOUSE","137 CARONDELET PLZ","SAINT LOUIS, MO 63105-3429","FA0002014","DAGX08OX4"
"10/23/2023","ROUTINE INSPECTION","95%","801 CHOP HOUSE","137 CARONDELET PLZ","SAINT LOUIS, MO 63105-3429","FA0002014","DAXHMSQH7"
"03/10/2023","ROUTINE INSPECTION","96%","801 CHOP HOUSE","137 CARONDELET PLZ","SAINT LOUIS, MO 63105-3429","FA0002014","DA8QQWZ2D"
"11/03/2022","ROUTINE INSPECTION","96%","801 CHOP HOUSE","137 CARONDELET PLZ","SAINT LOUIS, MO 63105-3429","FA0002014","DACI0OK7Z"
"07/30/2024","ROUTINE INSPECTION","92%","801 FISH","172 CARONDELET","CLAYTON, MO 63105","FA0006895","DALFNWL0D"
"03/03/2023","ROUTINE INSPECTION","98%","801 FISH","172 CARONDELET","CLAYTON, MO 63105","FA0006895","DARNBZ10H"
"11/03/2022","ROUTINE INSPECTION","98%","801 FISH","172 CARONDELET","CLAYTON, MO 63105","FA0006895","DAMNLYYPZ"
"10/28/2024","FOLLOW UP INSPECTION","100%","801 Local","2021 LINDBERGH BLVD","FRONTENAC, MO 63131","FA0009698","DANGDZ4MJ"
"10/17/2024","ROUTINE INSPECTION","90%","801 Local","2021 LINDBERGH BLVD","FRONTENAC, MO 63131","FA0009698","DANHRT91C"
"06/03/2024","2ND FOLLOW UP INSPECTION","100%","801 Local","2021 LINDBERGH BLVD","FRONTENAC, MO 63131","FA0009698","DAOARGB6W"
"05/13/2024","FOLLOW UP INSPECTION","94%","801 Local","2021 LINDBERGH BLVD","FRONTENAC, MO 63131","FA0009698","DAPFQNPPL"
"04/18/2024","ROUTINE INSPECTION","95%","801 Local","2021 LINDBERGH BLVD","FRONTENAC, MO 63131","FA0009698","DAYMNIGI0"
"10/27/2023","FOLLOW UP INSPECTION","100%","801 Local","2021 LINDBERGH BLVD","FRONTENAC, MO 63131","FA0009698","DAYCNZIUC"
"10/11/2023","ROUTINE INSPECTION","92%","801 Local","2021 LINDBERGH BLVD","FRONTENAC, MO 63131","FA0009698","DAGUCFASB"
"06/16/2022","ROUTINE INSPECTION","100%","801 Local","2021 LINDBERGH BLVD","FRONTENAC, MO 63131","FA0009698","DAQPWNTSP"
"06/15/2024","ROUTINE INSPECTION","84%","88 CHINA","14823 CLAYTON RD","CHESTERFIELD, MO 63017","FA0008544","DAPPT12XS"
"01/30/2024","ROUTINE INSPECTION","99%","88 CHINA","14823 CLAYTON RD","CHESTERFIELD, MO 63017","FA0008544","DAOIVPOJL"
"09/08/2023","ROUTINE INSPECTION","98%","88 CHINA","14823 CLAYTON RD","CHESTERFIELD, MO 63017","FA0008544","DAPXQ0SFY"
"05/04/2023","ROUTINE INSPECTION","96%","88 CHINA","14823 CLAYTON RD","CHESTERFIELD, MO 63017","FA0008544","DAJBDU2XM"
"06/22/2022","ROUTINE INSPECTION","98%","88 CHINA","14823 CLAYTON RD","CHESTERFIELD, MO 63017","FA0008544","DAUHNCZ1C"
"09/13/2024","ROUTINE INSPECTION","99%","A & A DONUTS - KADEAN BUILDING","5661 TELEGRAPH","SAINT LOUIS, MO 63129","FA0011260","DAYZTJR5H"
"03/27/2024","ROUTINE INSPECTION","100%","A & A DONUTS - KADEAN BUILDING","5661 TELEGRAPH","SAINT LOUIS, MO 63129","FA0011260","DA7IEFTH6"
"09/06/2024","FOLLOW UP INSPECTION","100%","A & A SMOKEHOUSE","4200 BONFILS DR","BRIDGETON, MO 63044","FA0011428","DA4QQXYRZ"
"09/05/2024","ROUTINE INSPECTION","96%","A & A SMOKEHOUSE","4200 BONFILS DR","BRIDGETON, MO 63044","FA0011428","DAWFRGYTV"
"06/14/2024","ROUTINE INSPECTION","99%","A & M BAKERY INC","4267 BAYLESS AVE","SAINT LOUIS, MO 63123-7513","FA0002150","DAH07YD9S"
"04/26/2023","ROUTINE INSPECTION","99%","A & M BAKERY INC","4267 BAYLESS AVE","SAINT LOUIS, MO 63123-7513","FA0002150","DAPCPBV6Z"
"08/06/2024","ROUTINE INSPECTION","100%","A BETTER OPTION ADULT DAY CARE","11433 SAINT CHARLES ROCK RD","BRIDGETON, MO 63044","FA0009534","DAHOMTYV6"
"01/18/2023","ROUTINE INSPECTION","100%","A BETTER OPTION ADULT DAY CARE","11433 SAINT CHARLES ROCK RD","BRIDGETON, MO 63044","FA0009534","DA7Q7S0KS"
"03/22/2022","ROUTINE INSPECTION","100%","A BETTER OPTION ADULT DAY CARE","11433 SAINT CHARLES ROCK RD","BRIDGETON, MO 63044","FA0009534","DARTLQ0VF"
"09/16/2024","FOLLOW UP INSPECTION","100%","A DEANS KITCHEN","6746 PAGE","SAINT LOUIS, MO 63133","FA0011546","DANKRC05R"
"09/05/2024","ROUTINE INSPECTION","91%","A DEANS KITCHEN","6746 PAGE","SAINT LOUIS, MO 63133","FA0011546","DAYE48MNP"
"08/14/2024","ROUTINE INSPECTION","100%","A LITTLE SOMETHING SWEET","4200 BONFILS DR","BRIDGETON, MO 63044","FA0011416","DAIAYJIDH"
"05/13/2024","FOLLOW UP INSPECTION","98%","A TASTE OF BALKAN","6121 N HANLEY RD","BERKELEY, MO 63134","FA0011053","DAK9TIA0X"
"04/27/2024","ROUTINE INSPECTION","94%","A TASTE OF BALKAN","6121 N HANLEY RD","BERKELEY, MO 63134","FA0011053","DAZQVJYYX"
"08/28/2024","ROUTINE INSPECTION","98%","A TASTE OF CHINA","9225 GRAVOIS RD","SAINT LOUIS, MO 63123","FA0011648","DA2GZ68DA"
"09/16/2024","FOLLOW UP INSPECTION","100%","AAA FOOD MARKET","10005 SAINT CHARLES ROCK RD","SAINT ANN, MO 63074","FA0009888","DAMSGNVBC"
"08/29/2024","ROUTINE INSPECTION","97%","AAA FOOD MARKET","10005 SAINT CHARLES ROCK RD","SAINT ANN, MO 63074","FA0009888","DAROW80CF"
"04/27/2023","ROUTINE INSPECTION","98%","AAA FOOD MARKET","10005 SAINT CHARLES ROCK RD","SAINT ANN, MO 63074","FA0009888","DAI8CX4BS"
"04/11/2022","ROUTINE INSPECTION","98%","AAA FOOD MARKET","10005 SAINT CHARLES ROCK RD","SAINT ANN, MO 63074","FA0009888","DALQFHU9G"
"11/19/2024","ROUTINE INSPECTION","98%","AAA ST. LOUIS","12901 N FORTY DR","SAINT LOUIS, MO 63141","FA0009315","DASZW0VV1"
"12/11/2023","ROUTINE INSPECTION","100%","AAA ST. LOUIS","12901 N FORTY DR","SAINT LOUIS, MO 63141","FA0009315","DAXQ5QYNQ"
"12/29/2022","ROUTINE INSPECTION","93%","AAA ST. LOUIS","12901 N FORTY DR","SAINT LOUIS, MO 63141","FA0009315","DASIZ8THY"
"02/16/2022","ROUTINE INSPECTION","100%","AAA ST. LOUIS","12901 N FORTY DR","SAINT LOUIS, MO 63141","FA0009315","DACD634RG"
"12/20/2024","ROUTINE INSPECTION","100%","ABBA HANDS ADULT DAYCARE LLC","9100 LACKLAND RD","SAINT LOUIS, MO 63114","FA0011525","DAKSXA58S"
"08/22/2024","FOLLOW UP INSPECTION","96%","ABERDEEN GOLF CLUB","4111 CRESCENT RD","EUREKA, MO 63025","FA0002174","DAIRWHADW"
"08/12/2024","ROUTINE INSPECTION","92%","ABERDEEN GOLF CLUB","4111 CRESCENT RD","EUREKA, MO 63025","FA0002174","DA0L1T0HQ"
"04/02/2024","ROUTINE INSPECTION","96%","ABERDEEN GOLF CLUB","4111 CRESCENT RD","EUREKA, MO 63025","FA0002174","DA3FTQEHO"
"10/13/2023","ROUTINE INSPECTION","98%","ABERDEEN GOLF CLUB","4111 CRESCENT RD","EUREKA, MO 63025","FA0002174","DADLBYAI9"
"04/06/2023","ROUTINE INSPECTION","98%","ABERDEEN GOLF CLUB","4111 CRESCENT RD","EUREKA, MO 63025","FA0002174","DAE6JWXK0"
"10/05/2022","ROUTINE INSPECTION","96%","ABERDEEN GOLF CLUB","4111 CRESCENT RD","EUREKA, MO 63025","FA0002174","DABU4GTI2"
"11/04/2024","ROUTINE INSPECTION","100%","ABERDEEN HEIGHTS SERVING PANTRIES","505 COUCH AVE","SAINT LOUIS, MO 63122-5577","FA0001786","DA7W9NHT5"
"08/12/2024","ROUTINE INSPECTION","100%","ABERDEEN HEIGHTS SERVING PANTRIES","505 COUCH AVE","SAINT LOUIS, MO 63122-5577","FA0001786","DA0KKOEDJ"
"05/13/2024","FOLLOW UP INSPECTION","100%","ABERDEEN HEIGHTS SERVING PANTRIES","505 COUCH AVE","SAINT LOUIS, MO 63122-5577","FA0001786","DA1G7HJXW"
"05/02/2024","ROUTINE INSPECTION","96%","ABERDEEN HEIGHTS SERVING PANTRIES","505 COUCH AVE","SAINT LOUIS, MO 63122-5577","FA0001786","DANHRU3GG"
"02/06/2024","FOLLOW UP INSPECTION","100%","ABERDEEN HEIGHTS SERVING PANTRIES","505 COUCH AVE","SAINT LOUIS, MO 63122-5577","FA0001786","DADWXVVH0"
"02/05/2024","ROUTINE INSPECTION","96%","ABERDEEN HEIGHTS SERVING PANTRIES","505 COUCH AVE","SAINT LOUIS, MO 63122-5577","FA0001786","DAUDMHR35"
"11/27/2023","ROUTINE INSPECTION","100%","ABERDEEN HEIGHTS SERVING PANTRIES","505 COUCH AVE","SAINT LOUIS, MO 63122-5577","FA0001786","DAX0BCMON"
"08/23/2023","ROUTINE INSPECTION","100%","ABERDEEN HEIGHTS SERVING PANTRIES","505 COUCH AVE","SAINT LOUIS, MO 63122-5577","FA0001786","DAZSJYHW0"
"05/18/2023","ROUTINE INSPECTION","100%","ABERDEEN HEIGHTS SERVING PANTRIES","505 COUCH AVE","SAINT LOUIS, MO 63122-5577","FA0001786","DAYTTKSYJ"
"02/21/2023","ROUTINE INSPECTION","100%","ABERDEEN HEIGHTS SERVING PANTRIES","505 COUCH AVE","SAINT LOUIS, MO 63122-5577","FA0001786","DAVVTVS6S"
"11/09/2022","ROUTINE INSPECTION","100%","ABERDEEN HEIGHTS SERVING PANTRIES","505 COUCH AVE","SAINT LOUIS, MO 63122-5577","FA0001786","DAA25Q1O7"
"08/01/2022","ROUTINE INSPECTION","100%","ABERDEEN HEIGHTS SERVING PANTRIES","505 COUCH AVE","SAINT LOUIS, MO 63122-5577","FA0001786","DA0RYHATM"
"04/04/2022","ROUTINE INSPECTION","100%","ABERDEEN HEIGHTS SERVING PANTRIES","505 COUCH AVE","SAINT LOUIS, MO 63122-5577","FA0001786","DAKKWL4I1"
"11/06/2024","FOLLOW UP INSPECTION","100%","ABERLARDOS MEXICAN FRESH","8307 PAGE AVE","SAINT LOUIS, MO 63130","FA0010947","DA370QVKA"
"10/25/2024","ROUTINE INSPECTION","92%","ABERLARDOS MEXICAN FRESH","8307 PAGE AVE","SAINT LOUIS, MO 63130","FA0010947","DAH6VX5IN"
"06/06/2024","2ND FOLLOW UP INSPECTION","100%","ABERLARDOS MEXICAN FRESH","8307 PAGE AVE","SAINT LOUIS, MO 63130","FA0010947","DAJAARD8I"
"05/09/2024","FOLLOW UP INSPECTION","96%","ABERLARDOS MEXICAN FRESH","8307 PAGE AVE","SAINT LOUIS, MO 63130","FA0010947","DAKKDOL5L"
"04/17/2024","ROUTINE INSPECTION","92%","ABERLARDOS MEXICAN FRESH","8307 PAGE AVE","SAINT LOUIS, MO 63130","FA0010947","DALI5VFQF"
"04/17/2024","ROUTINE INSPECTION","100%","ABERLARDOS MEXICAN FRESH","8307 PAGE AVE","SAINT LOUIS, MO 63130","FA0010947","DAYEYHGQI"
"07/25/2023","ROUTINE INSPECTION","100%","ABERLARDOS MEXICAN FRESH","8307 PAGE AVE","SAINT LOUIS, MO 63130","FA0010947","DAB8M0WZQ"
"10/07/2024","ROUTINE INSPECTION","94%","ABIDING SAVIOR LUTHERAN SCHOOL","4355 BUTLER HILL RD","SAINT LOUIS, MO 63128-3717","FA0001785","DAWRQIXA2"
"03/27/2024","ROUTINE INSPECTION","99%","ABIDING SAVIOR LUTHERAN SCHOOL","4355 BUTLER HILL RD","SAINT LOUIS, MO 63128-3717","FA0001785","DAZX76PCE"
"09/21/2023","ROUTINE INSPECTION","99%","ABIDING SAVIOR LUTHERAN SCHOOL","4355 BUTLER HILL RD","SAINT LOUIS, MO 63128-3717","FA0001785","DAPLAJ7PK"
